,link,title,price,previous_month_bought_count,card_offer,review_rating,delivery_detail
434,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTExMDc5NDA5MjIxMDk1OjE3MjgxMzk2NDI6c3BfYnRmOjMwMDE0NzQzMjc2NDQzMjo6MDo6&url=%2FPepe-Jeans-Mens-PM206827Q05_Light-Used_32%2Fdp%2FB0B7B5BPFC%2Fref%3Dsr_1_1115_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139642%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-1115-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Pepe Jeans,"₹1,299₹1,299 M.R.P: ₹3,599₹3,599 (64% off)",50+ bought in past month,Pepe Jeans,3.7 out of 5 stars 105  , FREE Delivery by Amazon
435,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjYwMDIzODkxMDMzNjU6MTcyODEzOTUyODpzcF9idGY6MzAwMjYwODc4MjMxMDMyOjowOjo&url=%2FPepe-Jeans-Mens-Regular-PM207078Q031_Dark%2Fdp%2FB0BQHRC11V%2Fref%3Dsr_1_58_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139528%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Pepe Jeans,"₹1,039₹1,039 M.R.P: ₹3,999₹3,999 (74% off)",M.R.P: ,Pepe Jeans,5.0 out of 5 stars 1  , FREE Delivery by Amazon
436,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTExMDc5NDA5MjIxMDk1OjE3MjgxMzk2NDI6c3BfYnRmOjMwMDI2MDg3ODIyNjczMjo6MDo6&url=%2FPepe-Jeans-Mens-Slim-PM207431Q031_Dark%2Fdp%2FB0CG9P1NJ6%2Fref%3Dsr_1_1116_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139642%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-1116-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Pepe Jeans,"₹1,699₹1,699 M.R.P: ₹3,399₹3,399 (50% off)",M.R.P: ,Pepe Jeans,4.1 out of 5 stars 24  , FREE Delivery by Amazon
437,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjYwMDIzODkxMDMzNjU6MTcyODEzOTUyODpzcF9idGY6MzAwMzQ2ODUyNzY3MjMyOjowOjo&url=%2FAllen-Solly-Chino-Skinny-ALDNVSKF586306_Navy_32%2Fdp%2FB099NN4YQJ%2Fref%3Dsr_1_59_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139528%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Allen Solly,"₹999₹999 M.R.P: ₹1,999₹1,999 (50% off)",M.R.P: ,Allen Solly,"3.5 out of 5 stars 1,050  ",FREE Delivery by Amazon
438,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjYwMDIzODkxMDMzNjU6MTcyODEzOTUyODpzcF9idGY6MzAwMTU1NDA0OTg0MTMyOjowOjo&url=%2FLymio-Jeans-Pants-Denim-Jeans-04-05%2Fdp%2FB0CTSJ7V5N%2Fref%3Dsr_1_60_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139528%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Lymio,"₹599₹599 M.R.P: ₹5,999₹5,999 (90% off)",600+ bought in past month,Lymio,"3.7 out of 5 stars 1,111  ", FREE Delivery by Amazon
439,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDQyNjU3OTg3MjYyNzU2OjE3MjgxMzk1Mjg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAzNDc3MzU2NDQzMzI6OjA6Og&url=%2FLevis-Mens-Tapered-Jeans-A7086-0129_Blue%2Fdp%2FB08L5SHXQZ%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%253Aamzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.BEYxA2WaZz9D3a26_oMl93xFGxeen9BwVrYdr7y-H0YF2KPNPXwKtTBLFx3tp1bSTJPjG9FiUWRpenEbciF9Lw.hus5nDjzokm4bs5pgb5QOg_ePXsDooNAIJK51ior1rE%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB08L5SHXQZ%26pd_rd_r%3Ddc7f7570-31e8-416a-a957-cc4fb9f0ebf7%26pd_rd_w%3DS3sG7%26pd_rd_wg%3DtJk8P%26pf_rd_p%3D324128d2-2348-4bb9-a5fc-f58dc0a894e8%26pf_rd_r%3DQZNRHBQ61C582DFFT8AV%26qid%3D1728139528%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-1-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,Levi's,"₹899₹899 M.R.P: ₹2,999₹2,999 (70% off)",300+ bought in past month,Levi's,4.5 out of 5 stars 2  , FREE Delivery by Amazon
440,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDQyNjU3OTg3MjYyNzU2OjE3MjgxMzk1Mjg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAxNjk1MjE2MjQ0MzI6OjE6Og&url=%2FLevis-Mens-Tapered-Jeans-A7086-0112_Black%2Fdp%2FB0CRRWFV8S%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%253Aamzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.BEYxA2WaZz9D3a26_oMl93xFGxeen9BwVrYdr7y-H0YF2KPNPXwKtTBLFx3tp1bSTJPjG9FiUWRpenEbciF9Lw.hus5nDjzokm4bs5pgb5QOg_ePXsDooNAIJK51ior1rE%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB0CRRWFV8S%26pd_rd_r%3Ddc7f7570-31e8-416a-a957-cc4fb9f0ebf7%26pd_rd_w%3DS3sG7%26pd_rd_wg%3DtJk8P%26pf_rd_p%3D324128d2-2348-4bb9-a5fc-f58dc0a894e8%26pf_rd_r%3DQZNRHBQ61C582DFFT8AV%26qid%3D1728139528%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-2-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,Levi's,"₹1,439₹1,439 M.R.P: ₹3,199₹3,199 (55% off)",200+ bought in past month,Levi's,4.0 out of 5 stars 29  , FREE Delivery by Amazon
441,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDQyNjU3OTg3MjYyNzU2OjE3MjgxMzk1Mjg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAzMjg3OTExNDAyMzI6OjI6Og&url=%2FTURMS-Stretchable-Protactant-Breathable-Availbale%2Fdp%2FB0D9P8JSB1%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%253Aamzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.BEYxA2WaZz9D3a26_oMl93xFGxeen9BwVrYdr7y-H0YF2KPNPXwKtTBLFx3tp1bSTJPjG9FiUWRpenEbciF9Lw.hus5nDjzokm4bs5pgb5QOg_ePXsDooNAIJK51ior1rE%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB0D9P8JSB1%26pd_rd_r%3Ddc7f7570-31e8-416a-a957-cc4fb9f0ebf7%26pd_rd_w%3DS3sG7%26pd_rd_wg%3DtJk8P%26pf_rd_p%3D324128d2-2348-4bb9-a5fc-f58dc0a894e8%26pf_rd_r%3DQZNRHBQ61C582DFFT8AV%26qid%3D1728139528%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-3-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,TURMS,"₹3,499₹3,499 M.R.P: ₹4,999₹4,999 (30% off)",M.R.P: ,TURMS,5.0 out of 5 stars 1  , FREE Delivery by Amazon
442,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDQyNjU3OTg3MjYyNzU2OjE3MjgxMzk1Mjg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAyNjAxOTI1NDY2MzI6OjM6Og&url=%2FSpykar-Mens-Slim-Jeans-EMDKN1BD009_MID%2Fdp%2FB0CTMX98PS%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%253Aamzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.BEYxA2WaZz9D3a26_oMl93xFGxeen9BwVrYdr7y-H0YF2KPNPXwKtTBLFx3tp1bSTJPjG9FiUWRpenEbciF9Lw.hus5nDjzokm4bs5pgb5QOg_ePXsDooNAIJK51ior1rE%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB0CTMX98PS%26pd_rd_r%3Ddc7f7570-31e8-416a-a957-cc4fb9f0ebf7%26pd_rd_w%3DS3sG7%26pd_rd_wg%3DtJk8P%26pf_rd_p%3D324128d2-2348-4bb9-a5fc-f58dc0a894e8%26pf_rd_r%3DQZNRHBQ61C582DFFT8AV%26qid%3D1728139528%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-4-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,Spykar,"₹899₹899 M.R.P: ₹3,299₹3,299 (73% off)",M.R.P: ,Spykar,4.1 out of 5 stars 8  ,FREE Delivery by Amazon
443,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDQyNjU3OTg3MjYyNzU2OjE3MjgxMzk1Mjg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAyNjAzNzAzNDg4MzI6OjQ6Og&url=%2FSymbol-Premium-Airlite-Stretch-SP-S24-M-DNM-102_Mid-Grey_40%2Fdp%2FB0CSSGGV85%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%253Aamzn1.sym.324128d2-2348-4bb9-a5fc-f58dc0a894e8%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.BEYxA2WaZz9D3a26_oMl93xFGxeen9BwVrYdr7y-H0YF2KPNPXwKtTBLFx3tp1bSTJPjG9FiUWRpenEbciF9Lw.hus5nDjzokm4bs5pgb5QOg_ePXsDooNAIJK51ior1rE%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB0CSSGGV85%26pd_rd_r%3Ddc7f7570-31e8-416a-a957-cc4fb9f0ebf7%26pd_rd_w%3DS3sG7%26pd_rd_wg%3DtJk8P%26pf_rd_p%3D324128d2-2348-4bb9-a5fc-f58dc0a894e8%26pf_rd_r%3DQZNRHBQ61C582DFFT8AV%26qid%3D1728139528%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-5-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,Symbol Premium,"₹1,499₹1,499 M.R.P: ₹3,599₹3,599 (58% off)",M.R.P: ,Symbol Premium,4.3 out of 5 stars 96  , FREE Delivery by Amazon
444,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzA4MzM0MzgxNDA1Mjk3OjE3MjgxMzk1Mjg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzMjUwNjA0NTIzMjo6MDo6&url=%2FBen-Martin-Black-Jeans-Loose%2Fdp%2FB0D76BYSTJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.JqiXJlv8DJ4B8kO5Jykma1xRJTGOTsesW_Bmn_6-n35uFYSqx1vX-pqWp4I4JnA_.0jSTjpQVQaTCvPjLoneX4gTsU6y-eBIV72ffuB10JWU%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB0D76BYSTJ%26pd_rd_r%3D300a8249-9296-46b7-be92-81c488f4df4c%26pd_rd_w%3DA1Rm2%26pd_rd_wg%3DA6QEr%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DQZNRHBQ61C582DFFT8AV%26qid%3D1728139528%26sbo%3DTc8eqSFhUl4VwMzbE4fw%252Fw%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Ben Martin,"₹699₹699 M.R.P: ₹2,999₹2,999 (77% off)",100+ bought in past month,Ben Martin,4.1 out of 5 stars 139  , FREE Delivery by Amazon
445,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjkyMDQ1MDI0NzAxMTU6MTcyODEzOTU0ODpzcF9hdGZfbmV4dDozMDAzNDc3MzU2NDUzMzI6OjA6Og&url=%2FLevis-Mens-Slim-Jeans-A7087-0143_Black%2Fdp%2FB0D35Q9BDB%2Fref%3Dsr_1_50_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.iOTPPIxnfvom1gEgKyfiocFu74GJgNhnnRwwmbWhS_xNlVOrqwev6QwGP61rrA5qkUSg18Q0MX2VqnHHUaItuKcZ6PPyMJivGudalMdldO8MPnix58MQjqVAjt7uBq1bZFWgw6D4LpCD4awD4k5Xk6w2TnjMfdEPiJz2juDEfwXsT-MTmEw5F1QgQceaz673lm3fNUi_55Ma18Rgc049gDwa7cWngMJWbHAkif10o93BhJXIY2aYoZNW34WenVibPW59I3Y9_-eQiBHr0HhqjUuz1NSolPPNTtP5lYnQ5i4.0ZbmuhyKk-Sk4FOeOjeyk0eYDwBJxwxvsIkAbpjs7Fw%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139548%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Levi's,"₹999₹999 M.R.P: ₹2,999₹2,999 (67% off)",200+ bought in past month,Levi's,"3.9 out of 5 stars 1,275  ", FREE Delivery by Amazon
