,link,title,specification,rating_review,price,test_offer,off_percentage
20,https://www.flipkart.com/lenovo-ideapad-slim-3-backlit-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm0b995cf0a5161?pid=COMGVQ2Y3ENU2RNV&lid=LSTCOMGVQ2Y3ENU2RNV6NW176&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_111&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMGVQ2Y3ENU2RNV.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,Lenovo IdeaPad Slim 3 Backlit Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH...,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,4.3208 Ratings & 15 Reviews,"₹50,490₹75,00032% off",Save extra with combo offers,32% off
21,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15alc7-2-thin-light-laptop/p/itmfab29c14ba777?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_112&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMG9VHHF6HVJPP9.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ALC7 ...,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) DisplayOffice Home and Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,"4.24,838 Ratings & 445 Reviews","₹35,690₹55,09035% off",Save extra with combo offers,35% off
22,https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mly33hn-a/p/itm0946c05e6335c?pid=COMGFB2GMCRXZG85&lid=LSTCOMGFB2GMCRXZG855GPGWQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&iid=6c4eeaba-4e99-4351-9aaf-ba6f4a8b5030.COMGFB2GMCRXZG85.SEARCH&ssid=ufarnn4yrk0000001728058141729&qH=312f91285e048e09,Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty","4.710,407 Ratings & 627 Reviews","₹79,999₹99,90019% off",Top Discount of the Sale,19% off
23,https://www.flipkart.com/acer-predator-neo-intel-core-i7-13th-gen-13700hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-phn16-71-757p-gaming-laptop/p/itmbac4c539241e8?pid=COMGZS9GYMHMGDT6&lid=LSTCOMGZS9GYMHMGDT6BRZQ8C&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_113&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMGZS9GYMHMGDT6.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW),4.4998 Ratings & 91 Reviews,"₹99,990₹1,44,99931% off",Save extra with combo offers,31% off
24,https://www.flipkart.com/lenovo-thinkbook-16-g6-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-irl-5-thin-light-laptop/p/itmd7e1aca8d63e9?pid=COMGZGWUG25DHHWB&lid=LSTCOMGZGWUG25DHHWBIJL9SN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_114&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMGZGWUG25DHHWB.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G...,Intel Core i3 Processor (13th Gen)8 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite warranty,4.2104 Ratings & 13 Reviews,"₹36,990₹73,80049% off",Top Discount of the Sale,49% off
25,https://www.flipkart.com/hp-amd-athlon-dual-core-3050u-8-gb-512-gb-ssd-windows-11-home-15s-eq1559au-thin-light-laptop/p/itm251d7da4048ee?pid=COMGG63HRV3GFN4G&lid=LSTCOMGG63HRV3GFN4GW9IXEW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_115&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMGG63HRV3GFN4G.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,HP AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,AMD Athlon Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"4.11,366 Ratings & 129 Reviews","₹26,986₹44,90039% off",Save extra with combo offers,39% off
26,https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-a715-76g-548j-gaming-laptop/p/itm20708ce5793f7?pid=COMGP8QVTK3EQDXE&lid=LSTCOMGP8QVTK3EQDXEKW8XW5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_116&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMGP8QVTK3EQDXE.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"4.22,005 Ratings & 168 Reviews","₹52,990₹84,99937% off",Save extra with combo offers,37% off
27,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa566ncr-hn075w-laptop/p/itmf85ee66cab735?pid=COMHFT2NY5V7RCMK&lid=LSTCOMHFT2NY5V7RCMKJW0ZPL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_117&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMHFT2NY5V7RCMK.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,4.4149 Ratings & 9 Reviews,"₹60,990₹86,99029% off",Top Discount of the Sale,29% off
28,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-7-octa-core-5700u-16-gb-1-tb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itma7c2fa5113beb?pid=COMHY74JXWVWVKFV&lid=LSTCOMHY74JXWVWVKFVLRN6XW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_118&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMHY74JXWVWVKFV.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,463 Ratings & 3 Reviews,"₹40,990₹72,99043% off",Top Discount of the Sale,43% off
29,https://www.flipkart.com/acer-aspire-lite-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm41805e11ae84c?pid=COMH28U4FD6GAH4W&lid=LSTCOMH28U4FD6GAH4W8LBHJT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_119&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMH28U4FD6GAH4W.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,"Acer Aspire Lite with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home...",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,4.513 Ratings & 2 Reviews,"₹43,990₹67,00034% off",Top Discount of the Sale,34% off
30,https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm1e8ad2b18043a?pid=COMGUXC4UXUCH5BQ&lid=LSTCOMGUXC4UXUCH5BQX1CW07&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_120&otracker=search&otracker1=search&fm=Search&iid=e4bab1fd-a4cf-483d-979d-887a2829eb48.COMGUXC4UXUCH5BQ.SEARCH&ppt=sp&ppn=sp&ssid=5ky88ctz280000001728058150343&qH=312f91285e048e09,"DELL Inspiron 15 with Backlit Keyboard, Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Ho...","Intel Core i7 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11, Microsoft Office1 Year Onsite Hardware Service",4.156 Ratings & 3 Reviews,"₹67,990₹89,81524% off",Save extra with combo offers,24% off
31,https://www.flipkart.com/acer-swift-go-14-evo-oled-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-sfg14-71-58ub-thin-light-laptop/p/itm0a080194d6dd1?pid=COMGZKGGAHZBA3WY&lid=LSTCOMGZKGGAHZBA3WYWOBYJC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&iid=6c4eeaba-4e99-4351-9aaf-ba6f4a8b5030.COMGZKGGAHZBA3WY.SEARCH&ssid=ufarnn4yrk0000001728058141729&qH=312f91285e048e09,Acer Swift Go 14 EVO OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-71-...,Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,"4.32,953 Ratings & 255 Reviews","₹54,990₹93,99941% off",Lowest price in the year,41% off
32,https://www.flipkart.com/asus-vivobook-go-15-intel-celeron-dual-core-n4020-8-gb-512-gb-ssd-windows-11-home-e510ma-ej021ws-thin-light-laptop/p/itmdcb1b11ba2f3d?pid=COMGZKHQVQ8S8KQM&lid=LSTCOMGZKHQVQ8S8KQMEMSETS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_121&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGZKHQVQ8S8KQM.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) E510MA-EJ021WS T...,Intel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4973 Ratings & 58 Reviews,"₹23,990₹38,99038% off",Lowest price in the year,38% off
33,https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15iax9-gaming-laptop/p/itm96e6fe944b519?pid=COMHYXVABRPB2XQ5&lid=LSTCOMHYXVABRPB2XQ57M1XQE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_122&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMHYXVABRPB2XQ5.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,4.3137 Ratings & 7 Reviews,"₹76,190₹1,05,09027% off",Save extra with combo offers,27% off
34,https://www.flipkart.com/dell-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-inspiron-3520-thin-light-laptop/p/itm0cdfd7f4e9613?pid=COMGUY2YPKP7NC2P&lid=LSTCOMGUY2YPKP7NC2PBHBZX2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_123&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGUY2YPKP7NC2P.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Lap...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"4.22,701 Ratings & 208 Reviews","₹33,990₹49,09730% off",Save extra with combo offers,30% off
35,https://www.flipkart.com/lenovo-yoga-7-wuxga-oled-intel-core-i7-13th-gen-1360p-16-gb-1-tb-ssd-windows-11-home-14irl8-2-1-laptop/p/itm3cf756c3e7c1e?pid=COMGSVFEHHH2FHVY&lid=LSTCOMGSVFEHHH2FHVYGY7SNC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_124&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGSVFEHHH2FHVY.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,Lenovo Yoga 7 WUXGA-OLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 14IRL8 2 in 1...,Intel Core i7 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD35.56 cm (14 inch) Touchscreen Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.717 Ratings & 1 Reviews,"₹1,00,190₹1,62,29038% off",Top Discount of the Sale,38% off
36,https://www.flipkart.com/hp-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-15-fd0221tu-thin-light-laptop/p/itm35a5d83544c54?pid=COMGXNZGBJUZ6B6Z&lid=LSTCOMGXNZGBJUZ6B6ZJEUF2L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_125&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGXNZGBJUZ6B6Z.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0221TU Thin and Light Laptop,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,425 Ratings & 2 Reviews,"₹56,990₹73,92022% off",Save extra with combo offers,22% off
37,https://www.flipkart.com/hp-15s-intel-core-i7-13th-gen-1360p-16-gb-512-gb-ssd-windows-11-home-15-fd0024tu-thin-light-laptop/p/itm707add2b3f479?pid=COMGZVGHTSJHNZYH&lid=LSTCOMGZVGHTSJHNZYHEGVICN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_126&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGZVGHTSJHNZYH.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,HP 15s Intel Core i7 13th Gen 1360P - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0024TU Thin and Light La...,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.4257 Ratings & 21 Reviews,"₹71,990₹88,86218% off",Top Discount of the Sale,18% off
38,https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2305au-thin-light-laptop/p/itmfad54ff933d4c?pid=COMGZC2GUZJXNHHS&lid=LSTCOMGZC2GUZJXNHHSJP0KBR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_127&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGZC2GUZJXNHHS.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2305AU Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty,"4.32,773 Ratings & 217 Reviews","₹39,999₹52,05523% off","Upto ₹28,000 Off on Exchange",23% off
39,https://www.flipkart.com/hp-omen-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-16-wd0880tx-gaming-laptop/p/itmf78f7125cef63?pid=COMGRFA3FSYTP4FE&lid=LSTCOMGRFA3FSYTP4FEPMNJN3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_128&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGRFA3FSYTP4FE.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,HP OMEN Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty,4.4237 Ratings & 21 Reviews,"₹84,990₹1,18,16928% off",Top Discount of the Sale,28% off
40,https://www.flipkart.com/hp-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-15s-ey2001au-thin-light-laptop/p/itm0115cd7cec20e?pid=COMGQY48UH6RHN5M&lid=LSTCOMGQY48UH6RHN5MRQYRHQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_129&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGQY48UH6RHN5M.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s- ey2001au Thin and Light Lapto...,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2704 Ratings & 50 Reviews,"₹47,990₹64,23525% off",Top Discount of the Sale,25% off
41,https://www.flipkart.com/hp-fq-series-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fq5326tu-thin-light-laptop/p/itme9a2532043dc2?pid=COMHFG63BRFVGXHW&lid=LSTCOMHFG63BRFVGXHWMKZTXB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_130&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMHFG63BRFVGXHW.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,HP FQ Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-FQ5326TU Thin and Li...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,4.273 Ratings & 2 Reviews,"₹35,990₹50,84329% off",Save extra with combo offers,29% off
42,https://www.flipkart.com/primebook-wifi-mediatek-mt8183-4-gb-64-gb-emmc-storage-prime-os-pb-thin-light-laptop/p/itmfd14d0fbf7736?pid=COMGT846VD2DQBG4&lid=LSTCOMGT846VD2DQBG4XL5ICK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&iid=6c4eeaba-4e99-4351-9aaf-ba6f4a8b5030.COMGT846VD2DQBG4.SEARCH&ssid=ufarnn4yrk0000001728058141729&qH=312f91285e048e09,Primebook Wifi MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Prime OS) PB Wifi Thin and Light Laptop,MediaTek MT8183 Processor4 GB LPDDR4 RAMAndroid Operating System29.46 cm (11.6 Inch) Display1 Year Pick and Drop Warranty,"4.22,482 Ratings & 649 Reviews","₹9,990₹18,99047% off",Save extra with combo offers,47% off
43,https://www.flipkart.com/dell-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-inspiron-3530-thin-light-laptop/p/itm1a4c8b8dbb6d7?pid=COMHYGBZSWASQK9B&lid=LSTCOMHYGBZSWASQK9BORKQIM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_131&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMHYGBZSWASQK9B.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,DELL Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Lap...,Intel Core i5 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Hardware Service,4.239 Ratings & 2 Reviews,"₹48,490₹65,22825% off",Bank Offer,25% off
44,https://www.flipkart.com/hp-amd-athlon-dual-core-3050u-8-gb-512-gb-ssd-windows-11-home-15s-eq1559au-thin-light-laptop/p/itm251d7da4048ee?pid=COMGG63HRV3GFN4G&lid=LSTCOMGG63HRV3GFN4GW9IXEW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_132&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGG63HRV3GFN4G.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,HP AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,AMD Athlon Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"4.11,366 Ratings & 129 Reviews","₹26,986₹44,90039% off",Save extra with combo offers,39% off
45,https://www.flipkart.com/hp-pavilion-plus-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-14-ew0116tu-thin-light-laptop/p/itm565ffefa3cf12?pid=COMGYAM9QQECTR6A&lid=LSTCOMGYAM9QQECTR6ABQLPSQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_133&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMGYAM9QQECTR6A.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,HP Pavilion Plus Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14-ew0116TU Thin an...,Intel Core i5 Processor (13th Gen)16 GB LPDDR5X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,4.340 Ratings & 3 Reviews,"₹67,990₹82,92818% off",Top Discount of the Sale,18% off
46,https://www.flipkart.com/hp-fq-series-intel-core-i3-12th-gen-1215u-8-gb-1-tb-ssd-windows-11-home-15s-fq5328tu-thin-light-laptop/p/itme76ef02dcca1f?pid=COMH2FYRJ4ZHDAC3&lid=LSTCOMH2FYRJ4ZHDAC3CEQVFR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_134&otracker=search&otracker1=search&fm=Search&iid=e6e5b54a-0ae0-4e90-a120-b2e979613a5b.COMH2FYRJ4ZHDAC3.SEARCH&ppt=sp&ppn=sp&ssid=ndfavgyfu80000001728058152541&qH=312f91285e048e09,HP FQ Series Intel Core i3 12th Gen 1215U - (8 GB/1 TB SSD/Windows 11 Home) 15s-FQ5328TU Thin and Ligh...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student '20211 Year Onsite Warranty,4.273 Ratings & 2 Reviews,"₹38,990₹52,05525% off",Save extra with combo offers,25% off
